Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Eccentricity,A3,D1,D2,D3,D4
1167,aircraft,2838,3992,11976,triangles,"[[0.025, 0.025, 0.025], [0.697772, 0.283484, 0.975]]","[0.36154918127269065, 0.12549223547170016, 0.38124118205962254]",1.1924496392888044,0.811069388232541,0.12626877122587873,0.04660699334820765,2.171798272124183,26.397102393465854,"[0.5667597614853511, 0.5095638222528844, 0.4055712054665815, 0.3067782195195937, 0.2859796961623331, 0.158588740599112, 0.17158781769739986, 0.1481894789204817, 0.046796677553836326]","[0.2687859533753135, 0.9597625261986805, 0.08129136150863141, 0.0013111509920747002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4796333248104552, 0.6161143521955441, 0.5478738385029996, 0.30025826024719554, 0.0058491868879323805, 0.0, 0.0, 0.0, 0.0]","[0.6157286864131718, 0.6732897250863579, 0.40641581851067715, 0.04883966917724875, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8362466869627482, 0.5481750857682228, 0.013984058310413848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1168,aircraft,500,1106,3318,triangles,"[[0.025, 0.025, 0.025], [0.651374, 0.244231, 0.975]]","[0.3382178114736222, 0.0791240809137873, 0.6328939531173234]",1.158838478493444,0.6488551906854056,0.11073399830768577,0.0372222634310549,1.7433533452501786,43.98027856352672,"[0.6583696684893546, 0.5092077904722352, 0.3111825386219215, 0.22888633006075218, 0.20574052140292332, 0.1620206606048021, 0.2237428170256791, 0.16973593015741173, 0.10287026070146166]","[0.5830642753279929, 0.803601540089358, 0.11933180764484828, 0.004531587632082846, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5232367756469513, 0.7155216684642054, 0.4400365816394855, 0.14051588321260883, 0.029582291202654487, 0.0, 0.0, 0.0, 0.0]","[0.5198579454407739, 0.838826832318889, 0.1610179477028946, 0.013801538374533823, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9418286170760463, 0.3360935227829039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1169,aircraft,1198,2237,6711,triangles,"[[0.025, 0.025, 0.025], [0.663453, 0.309501, 0.975]]","[0.34595601810570115, 0.15056194176512483, 0.32034474923326334]",1.1794333606482394,1.1082490382640628,0.1359426654505733,0.04611096012279865,5.660455563960793,16.668114817729233,"[0.7300413946291644, 0.3184744338986288, 0.24743013710585773, 0.3111250238855835, 0.3821693206783545, 0.17638584031308668, 0.12249016688408798, 0.11514075687104271, 0.046546263415953436]","[0.6866833893275271, 0.5527801284086593, 0.4720948301626749, 0.0051501254199564535, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7313917350095317, 0.23980056885558415, 0.6286200626428528, 0.1113359783972355, 0.0017128612061113155, 0.0, 0.0, 0.0, 0.0]","[0.6848488470916428, 0.7238118011931367, 0.08392020883398686, 0.005994300630999062, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9688302706408117, 0.247698419320006, 0.0036605677732020592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1170,aircraft,4427,7591,22773,triangles,"[[0.025, 0.025, 0.025], [0.563428, 0.241123, 0.975]]","[0.29422968622172013, 0.10408439348177072, 0.3873484888888687]",1.1131549138879997,1.3560937577974785,0.09607072709909976,0.03361371885359348,19.51567830365658,59.25326756701144,"[0.6166147977693589, 0.5225549133638635, 0.34227346825333055, 0.2429880347141965, 0.2403752601473772, 0.1959580925114488, 0.18550699424417152, 0.1802814451105329, 0.08622156070503748]","[0.6378678368675117, 0.7639405387425022, 0.0975562574032665, 0.0015008654985117923, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5024114606753748, 0.759078185150838, 0.3768085955065311, 0.17111114965030882, 0.010921988275551627, 0.0, 0.0, 0.0, 0.0]","[0.48959435990546063, 0.8303904339573008, 0.2655969403408708, 0.014399834114866488, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.924920618141708, 0.38015805067688846, 0.001306385053872469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1171,aircraft,3110,5622,16866,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.280738, 0.736381]]","[0.6347544989838895, 0.1336788448905755, 0.38149685397289684]",1.214069541585242,0.9370694936338833,0.13445543029961185,0.04796171062287317,3.1628143205929673,27.91973761504578,"[0.7084800997252682, 0.4672953849251769, 0.2713328041501027, 0.2110366254500799, 0.22359832934591797, 0.1984749215542418, 0.1834008768792361, 0.1859132176584037, 0.06280851947919044]","[0.4958156049384418, 0.7505622433378482, 0.4359757905493195, 0.027355343720741616, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5258909727184113, 0.654398165299978, 0.4586718258295918, 0.2866698911434949, 0.05140287703262667, 0.0, 0.0, 0.0, 0.0]","[0.39720117665292864, 0.8638318272736457, 0.3067813966018555, 0.043595251096053146, 0.0032292778589669, 0.0, 0.0, 0.0, 0.0]","[0.8081287380354532, 0.5887592907578783, 0.01698344107955418, 0.001415286756629515, 0.0, 0.0, 0.0, 0.0, 0.0]"
1172,aircraft,1965,4928,14784,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.770694, 0.204025]]","[0.6020164078238622, 0.39787092333167745, 0.09618501491409606]",1.2209051938053994,1.6840256602521384,0.10814049384664862,0.034739614930659135,34.989983714614404,90.58771479030558,"[0.8060569508547959, 0.370031992059073, 0.2663287586157659, 0.1272721501349678, 0.15791174183412668, 0.1414135001499642, 0.18619444186411954, 0.17440998351828918, 0.1272721501349678]","[0.6154041896197321, 0.7519821429295943, 0.23619951925352642, 0.0032135989014085227, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6235406001387027, 0.6042955198875082, 0.4310897976267574, 0.2444125191901705, 0.02116958827631398, 0.0, 0.0, 0.0, 0.0]","[0.6490266867329917, 0.751343834994428, 0.119115486035702, 0.007635608079211667, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9823385664224747, 0.1871121078899952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1173,aircraft,2572,4856,14568,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.790161, 0.261539]]","[0.629585743961004, 0.4075803726647582, 0.10918340314356656]",1.2425466005112242,0.9457686580411454,0.15411873977585108,0.05974964325764409,2.095230206590936,86.62310947165419,"[0.850024650483633, 0.30198244161918536, 0.20803234867099438, 0.15210967429707115, 0.22816451144560673, 0.08723937202332022, 0.08276555807340637, 0.1632942091718558, 0.1632942091718558]","[0.6947778941831354, 0.6848050057498846, 0.20610636095384877, 0.07645881132158906, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6191453487221572, 0.6230516285248207, 0.4160187989836577, 0.22461108865314852, 0.07031303644794215, 0.0, 0.0, 0.0, 0.0]","[0.8036449453247514, 0.590523633857414, 0.0725204462631912, 0.013320081966708586, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.994395701818895, 0.10571648657210844, 0.0011012134017927963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1174,aircraft,281,552,1656,triangles,"[[0.025, 0.025, 0.025], [0.512874, 0.217563, 0.975]]","[0.2689366904836669, 0.0785691455567036, 0.610509048373628]",1.0851735109396101,0.43834024884612194,0.08992853837599132,0.029648281076656263,0.8471935438999937,33.19884896031696,"[0.5442490589826298, 0.5363993129396111, 0.3924873021509349, 0.32968933380678533, 0.25904161941961706, 0.19624365107546746, 0.1308291007169783, 0.1622280848890531, 0.06541455035848916]","[0.3705069004421814, 0.9176508115602865, 0.14360732575278348, 0.004308219772583504, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.47224475992546217, 0.6931334379551138, 0.5141374402414306, 0.17137914674714352, 0.05331795676577798, 0.0, 0.0, 0.0, 0.0]","[0.4286863746668471, 0.7936723643430382, 0.42524311061329817, 0.07403017715130292, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8505115178696493, 0.5256440036669799, 0.018125655298861378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1175,aircraft,2344,4592,13776,triangles,"[[0.025, 0.025, 0.025], [0.665258, 0.321351, 0.975]]","[0.34579506724585624, 0.10104803651322794, 0.3782939573822642]",1.183323380046638,0.6751578086664072,0.14240937918140864,0.04893845926895922,1.1362213006633937,25.37759228973727,"[0.5726260239612699, 0.5419496298204876, 0.41413132090056126, 0.2939821105158305, 0.194283829558288, 0.20195292809348359, 0.14315650599031748, 0.13293104127672337, 0.06135278828156463]","[0.5827186409012822, 0.801808678211425, 0.13236689754154454, 0.004564375777294639, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.45270099474344255, 0.764159279126931, 0.43640375893267863, 0.14305351433892785, 0.014486431831790162, 0.0, 0.0, 0.0, 0.0]","[0.5069107379075969, 0.7917301491734039, 0.33568002042041534, 0.05933737734704311, 0.0016953536384869462, 0.0, 0.0, 0.0, 0.0]","[0.8493037980325604, 0.5276821958267875, 0.01531531439075109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1176,aircraft,213,642,1926,triangles,"[[0.025, 0.025, 0.025], [0.804891, 0.220564, 0.975]]","[0.4157186652976002, 0.0671308109070158, 0.538326700939061]",1.2445783422416605,0.8873997079321689,0.10178695367011335,0.034646944669743274,5.147253834865737,66.65969502229589,"[0.8118252935044504, 0.27840694503466745, 0.2269367535156533, 0.18950388695637027, 0.32987713655368156, 0.09592172055816273, 0.14973146623713207, 0.1637687911968632, 0.09358216639820754]","[0.20558433001928753, 0.9534145774719978, 0.22076169666500672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6617080221016904, 0.34633256127544615, 0.5978590024252115, 0.2882879979331926, 0.04063119433957748, 0.0, 0.0, 0.0, 0.0]","[0.5626937562375738, 0.8190151708040159, 0.10920202277386877, 0.025783810932719017, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9816412467847049, 0.19067851556249663, 0.004708111495370287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1177,aircraft,507,1010,3030,triangles,"[[0.025, 0.025, 0.025], [0.857283, 0.307677, 0.975]]","[0.4411377608705835, 0.11466283159950319, 0.6218076949666653]",1.2942570372294677,0.6634929468111685,0.15012025538623638,0.05739490857724279,0.7839887327208636,53.911820334411765,"[0.5949878637487406, 0.41571204454060473, 0.4624796495514228, 0.3351678359108626, 0.27540922950815067, 0.13770461475407533, 0.16368661753786312, 0.14290101531083288, 0.07015140751622705]","[0.46071656194226446, 0.815614832272348, 0.3500143491787521, 0.0016279737171104752, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.43295068797673614, 0.5373227288282707, 0.6822838966776243, 0.23773631527293992, 0.042521942569143725, 0.0, 0.0, 0.0, 0.0]","[0.44415924200898127, 0.8142919436831323, 0.33664450485601355, 0.16215337406677094, 0.005287610023916443, 0.0, 0.0, 0.0, 0.0]","[0.8553031595718167, 0.5179027248705969, 0.015273270706639584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1178,aircraft,258,572,1716,triangles,"[[0.025, 0.025, 0.025], [0.468333, 0.214472, 0.975]]","[0.2466659542755966, 0.10152296875633697, 0.621299891875297]",1.0653374055542215,0.4149386123357518,0.07089471928929786,0.021579859266925287,1.3564442876746299,63.24396431907675,"[0.7076530205736763, 0.513539865624647, 0.26291275417147003, 0.20394166912366365, 0.1719989980561019, 0.1351420699012229, 0.1719989980561019, 0.19657028349268788, 0.09337088465902674]","[0.5711295508849983, 0.7970709116746679, 0.1961296534632549, 0.0047071116831181176, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5850455462418898, 0.663300046057684, 0.4359893561165676, 0.165825011514421, 0.013042416635965696, 0.0, 0.0, 0.0, 0.0]","[0.5861382903518075, 0.7973317213401873, 0.14385639502107025, 0.003060774362150431, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9760737895801723, 0.2174362664670641, 0.0011947047608080444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1179,aircraft,1203,2082,6246,triangles,"[[0.025, 0.025, 0.025], [0.609267, 0.217744, 0.975]]","[0.3171534501416078, 0.06659655717296582, 0.3769794932051123]",1.1318207352867327,0.4480334598246109,0.08227327217772674,0.023940070134098962,1.3874844890442914,109.57399071203643,"[0.8541999719540005, 0.3161212494632915, 0.17935957416356965, 0.11434172852927565, 0.13676167529972186, 0.1636656114242573, 0.15469763271607884, 0.2040215156110605, 0.1188257178833649]","[0.2604823429294936, 0.9509672837108497, 0.16676382801306205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7036605410699309, 0.48521647200151835, 0.45235320497352705, 0.25130733609640393, 0.04059580044634217, 0.0, 0.0, 0.0, 0.0]","[0.7916031890725262, 0.6001598074542185, 0.11395439382042125, 0.01367452725845055, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9940037496886446, 0.10934041246575091, 0.0011044486107651607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1180,aircraft,531,1058,3174,triangles,"[[0.025, 0.025, 0.025], [0.656849, 0.231708, 0.975]]","[0.3409054969504166, 0.08073653106947089, 0.35577999586936865]",1.1595091013290926,0.6447424412494256,0.10760698484852876,0.03687383332605364,1.7428893971796844,49.762607489438416,"[0.752034822323535, 0.3972542749150899, 0.254842365039869, 0.2448485468030114, 0.2323562740069394, 0.18738409194108016, 0.13241809163836332, 0.16989491002657933, 0.1274211825199345]","[0.420268075912071, 0.880126622743395, 0.2207930108958344, 0.0015227104199712718, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5458267142614914, 0.567424174178313, 0.585094823201167, 0.16885286844060524, 0.09620686690220531, 0.0, 0.0, 0.0, 0.0]","[0.5274113936603742, 0.8314485500057663, 0.17373551791165268, 0.018614519776248502, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9369375973109629, 0.3494104299364088, 0.007764676220809084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1181,aircraft,410,816,2448,triangles,"[[0.025, 0.025, 0.025], [0.74921, 0.23884, 0.975]]","[0.3870812594744157, 0.08680209993829882, 0.6237810478108053]",1.213551675743559,0.6690782791697254,0.11935466499950283,0.043843681426773785,1.3777308823601737,83.54082940746575,"[0.760635278361966, 0.38278723424059974, 0.2617770763193779, 0.23955072078282694, 0.22967234054435984, 0.18521962947125795, 0.13335813321930573, 0.19262841465010827, 0.08396623202697026]","[0.5202203771743648, 0.8092316978267895, 0.27295513617173456, 0.0032112368961380536, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6009102215084859, 0.6107936133096123, 0.42893920416888637, 0.28068832715199016, 0.055346994086307916, 0.0, 0.0, 0.0, 0.0]","[0.4879263035976768, 0.8569591724579451, 0.16212741100555716, 0.03551362336312205, 0.0015440705810053064, 0.0, 0.0, 0.0, 0.0]","[0.9509288985915867, 0.30939917683258794, 0.00252570756598031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1182,aircraft,179,354,1062,triangles,"[[0.025, 0.025, 0.025], [0.950143, 0.975, 0.248351]]","[0.522181110478641, 0.4612617811472563, 0.1024965584569695]",1.3447212497949155,0.7818604905489387,0.16185387865916465,0.04988079331452544,1.6985124147096622,39.72354084185662,"[0.7778526128470753, 0.3840341516257573, 0.2054705015067746, 0.20057834670899427, 0.25683812688346824, 0.14431856653452027, 0.16388718572564165, 0.19079403711343357, 0.12230386994450869]","[0.44252875957895715, 0.8576013552424315, 0.25518081756742783, 0.05975753322781538, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5009306015690195, 0.6302692404987253, 0.47424167607558815, 0.3428500428771568, 0.09649073063009803, 0.008211977074901958, 0.0, 0.0, 0.0]","[0.37030166730943376, 0.9008599385384964, 0.21938039954046287, 0.05601201690394797, 0.007779446792214996, 0.001555889358442999, 0.0, 0.0, 0.0]","[0.8075955486923572, 0.5894030671158256, 0.01983568014332105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1183,aircraft,520,780,2340,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.826917, 0.222658]]","[0.6767731140450379, 0.42594519419696275, 0.09477943387607002]",1.2588246739927687,1.2233437373020877,0.14602729001594983,0.055798721741031045,5.199297108710697,38.437108687309845,"[0.6206270819072991, 0.518044093162291, 0.328265563984026, 0.28979694320464794, 0.28210321904877234, 0.1615682072733878, 0.1666973567106382, 0.12822873593126016, 0.06924351740288048]","[0.4622290248374179, 0.8479511765982977, 0.2582106966333162, 0.02550229102551271, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4969291322405898, 0.66724758482305, 0.43882048371245636, 0.33262191916103995, 0.06812738103298409, 0.0, 0.0, 0.0, 0.0]","[0.38271373573617445, 0.8714607142737132, 0.2949049565412946, 0.07952493210102327, 0.028165080119112406, 0.0, 0.0, 0.0, 0.0]","[0.8365548974071102, 0.5468143217346985, 0.03408712654969549, 0.0028405938791412908, 0.0, 0.0, 0.0, 0.0, 0.0]"
1184,aircraft,182,382,1146,triangles,"[[0.025, 0.025, 0.025], [0.510179, 0.293601, 0.975]]","[0.2675890017854639, 0.14935968446029715, 0.6584823669990006]",1.1000205267366605,0.5955522929956547,0.09195177919128548,0.026526887269942102,2.6542067314222413,49.95830988904744,"[0.8110886701847325, 0.3693141495365641, 0.20101909405154755, 0.1893319374206436, 0.2220559759871746, 0.1121967036566777, 0.1612827615064742, 0.18465707476828205, 0.08648495906868905]","[0.34936820819986536, 0.9113953257387792, 0.2126589093390485, 0.04556976628693896, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7133424849271928, 0.5296323655212856, 0.34396788314297516, 0.2951088088328935, 0.07231142997892091, 0.0, 0.0, 0.0, 0.0]","[0.577233934635379, 0.8116888489602887, 0.08903351176895305, 0.005935567451263537, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9626781896034992, 0.2706373857807013, 0.002471574299367135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1185,aircraft,152,338,1014,triangles,"[[0.025, 0.025, 0.025], [0.470517, 0.247759, 0.975]]","[0.2477602288376824, 0.09939658379438936, 0.5831878229093963]",1.0726634930722683,0.44506272902423705,0.07175397771123711,0.02285820302896266,1.4918567878305402,53.00967127429861,"[0.8344205266636646, 0.3198612018877381, 0.15529493135129313, 0.15065926175871722, 0.22946564483250778, 0.12748091379583765, 0.12979874859212562, 0.19238028809190047, 0.17847327931417273]","[0.5577380206355697, 0.8111148499547758, 0.1761277959901799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6595364473696628, 0.622241231595783, 0.31210206884457253, 0.26302941651052025, 0.10599692904155295, 0.0, 0.0, 0.0, 0.0]","[0.6650740138191836, 0.7424428028988201, 0.08034451173654567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9817791751903935, 0.19002177584330196, 0.001172973924958654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1186,aircraft,728,1454,4362,triangles,"[[0.025, 0.025, 0.025], [0.49452, 0.975, 0.245942]]","[0.25982711686299503, 0.551946225396199, 0.10048506878457826]",1.082480668540552,0.461553106521834,0.0752291504760389,0.023989742397501332,1.5106417825321825,51.04619681073575,"[0.8381144228070829, 0.3416227266876697, 0.1730888481884193, 0.13664909067506786, 0.20725112085718625, 0.09337687862796304, 0.16170142396549697, 0.18903124210051053, 0.13664909067506786]","[0.43257455760136987, 0.8772915589248834, 0.20793934874171113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6452479228186676, 0.5357513056130756, 0.47709240353865123, 0.2600544658632812, 0.03715063798046874, 0.0, 0.0, 0.0, 0.0]","[0.6954442773168361, 0.704758263173758, 0.13970978785382868, 0.012418647809229216, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9696014105195458, 0.244540078315144, 0.00855890274103004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1187,aircraft,299,596,1788,triangles,"[[0.025, 0.025, 0.025], [0.658333, 0.26859, 0.975]]","[0.3416618363927578, 0.08318890513785279, 0.616441653115842]",1.1674531155421188,0.5976803928099722,0.11955749541864183,0.03674540310505189,1.3981334329693316,50.12122480122899,"[0.7291890884549467, 0.3910875733927915, 0.2649302916531813, 0.26745343728797355, 0.2901617480011034, 0.12868042737440236, 0.1640044662614932, 0.19175906824420744, 0.09587953412210372]","[0.3136813049795857, 0.9353664252558687, 0.16322782838304234, 0.007096862103610536, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.545932308590342, 0.6239226383889623, 0.45794321856112935, 0.3159608232867181, 0.05599305729131713, 0.0, 0.0, 0.0, 0.0]","[0.5438138482814127, 0.8092080317241379, 0.21492044303337265, 0.056986481107333654, 0.0032563703489904947, 0.0, 0.0, 0.0, 0.0]","[0.9224686521903166, 0.3856873244071582, 0.017230017928842118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1188,aircraft,279,538,1614,triangles,"[[0.025, 0.025, 0.025], [0.787454, 0.27522, 0.975]]","[0.4034741943815706, 0.0863070291702359, 0.43962205700794066]",1.2435618804530797,0.637214264699504,0.11601570628948792,0.04454956499657992,1.1527022985788133,34.131869015803886,"[0.7534166157486281, 0.4467374163894109, 0.2680424498336465, 0.1666209823290235, 0.1835245602464607, 0.15213220125693452, 0.17869496655576436, 0.20042813816389785, 0.0651995148244005]","[0.7500045484510098, 0.5748933543192762, 0.32709449469889856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5857526417224295, 0.6337651533390221, 0.4762841152365984, 0.15364003717309627, 0.06913801672789331, 0.0019205004646637032, 0.0, 0.0, 0.0]","[0.5372690751700937, 0.8297651332856174, 0.14932693493266214, 0.023091794061751877, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9487865682424175, 0.3154074267400469, 0.017950016155937627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1189,aircraft,247,578,1734,triangles,"[[0.025, 0.025, 0.025], [0.66037, 0.241881, 0.975]]","[0.34268387568266795, 0.07399723169722448, 0.6581029495022749]",1.1632851778738522,0.6866016057033026,0.12061283987189893,0.029919945133910112,3.196984164969453,44.48344823219607,"[0.7551160335306715, 0.4293797053409701, 0.21962525158245022, 0.2220929510384328, 0.21715755212646762, 0.13819116953502486, 0.19494825702262433, 0.17027126246279847, 0.12091727334314674]","[0.5590075590453517, 0.809008161840634, 0.18167745668973928, 0.0031055975502519537, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6072154687301737, 0.6032979495770758, 0.44659718345316, 0.25659750452791213, 0.045051470260625795, 0.0, 0.0, 0.0, 0.0]","[0.4881978389363194, 0.8629307367131273, 0.12988749843259872, 0.011943678016790688, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9276669316990769, 0.37340870883258775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
