Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Diameter,Eccentricity,A3,D1,D2,D3,D4
1349,aircraft,1061,1736,5208,triangles,"[[-0.5128773417, -0.1470309712, -0.124383025], [0.4871226583, 0.2070001754, 0.1383509628]]","[5.867243639171225e-13, 2.0921093120230925e-12, -5.097865702870406e-12]",1.0928710816506224,0.6643015407930075,0.08903431738471007,0.04448787514505603,1.3096645715803885,1.0002338845519003,7.82868648785531,"[0.5286239662836943, 0.39567662146983107, 0.288052580430037, 0.18675936533376028, 0.2405713858536573, 0.3228721231193822, 0.3893457955263138, 0.25639845071245054, 0.18359395236200163, 0.1297819318421046, 0.07913532429396622, 0.07596991132220757, 0.05381202051989703, 0.03481954268934514]","[0.046364661378844305, 0.9654758898888756, 0.07500165811283638, 0.24273263898336137, 0.03409166277856199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5813378746089183, 0.5225254826251367, 0.2759658393085137, 0.4049006986575734, 0.3822805478945805, 0.027144180915591513, 0.033930226144489394, 0.029406195991890805, 0.004524030152598586, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6896058022369704, 0.3681966082740167, 0.5390723822796377, 0.2807244858663774, 0.13832800752835986, 0.01830811864345939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8092324627310648, 0.5152732800270872, 0.26523903266968096, 0.09629697364440645, 0.00337884118050549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1350,aircraft,1097,1976,5928,triangles,"[[-0.520692714, -0.1797641159, -0.1402693204], [0.479307286, 0.1676604112, 0.152626727]]","[1.8922032696919025e-11, 4.3876505131961927e-13, 1.626212752596989e-12]",1.0984042500888285,0.7331952096250969,0.08092264496782264,0.04556094550947079,1.6788852997552894,1.0001599519545288,8.604443939591613,"[0.5631107344304086, 0.37540715628693905, 0.25027143752462605, 0.21273072189593215, 0.2565282234627417, 0.34725161956541867, 0.33473804768918736, 0.2659134023699152, 0.16580482736006477, 0.11575053985513954, 0.13764929063854434, 0.056311073443040864, 0.04379750156680956, 0.0031283929690578255]","[0.0, 0.985671750935698, 0.08131791945219509, 0.14661867295168507, 0.01848134533004434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6430358289406964, 0.6902311191381787, 0.245808803111887, 0.06685999444643327, 0.11602175506881067, 0.17698233824055865, 0.017698233824055866, 0.00983235212447548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9096340962916445, 0.28052584356439403, 0.22906844030701995, 0.19918994809306084, 0.041497905852721007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9295200377875891, 0.3575077068413804, 0.08552145144048708, 0.029441811151643092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1351,aircraft,999,1882,5646,triangles,"[[-0.0985472493, -0.0957657336, -0.4420072457], [0.1081965728, 0.0982830022, 0.5579927543]]","[1.1740363362131849e-12, -2.1238995387438506e-12, -2.7488486113966763e-12]",1.039421916183267,0.6312340469228537,0.03719855181975726,0.02447366208918291,3.7129658429649894,1.001060699828605,52.843838495084746,"[0.7228539982370451, 0.36292669621030066, 0.2399515346844963, 0.22195516958315906, 0.19796001611470945, 0.161967285912035, 0.19796001611470945, 0.12597455570936056, 0.1559684975449226, 0.1679660742791474, 0.161967285912035, 0.1829630451969284, 0.0749848545889051, 0.023995153468449628]","[0.020628059182688046, 0.19424755730364576, 0.5277345140904358, 0.8096513229205058, 0.16674347839339504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5039818422585679, 0.6510770210995853, 0.1422723860921316, 0.06510770210995853, 0.15674076433878906, 0.25801941206539125, 0.36894364528976503, 0.26525360118871993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2023335577863689, 0.5325571945509144, 0.6337239734440989, 0.5230131588062744, 0.01717926434035208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3921864094993052, 0.849737220581828, 0.35233006707051406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1352,aircraft,1007,1960,5880,triangles,"[[-0.4739683688, -0.1702825261, -0.1618854804], [0.5260316312, 0.2011507694, 0.161886152]]","[1.0940088689004998e-11, 4.733487588207297e-12, -3.9128829219812937e-13]",1.1148052578602916,0.8973984267120643,0.10840773101197995,0.05472855859791598,2.133415851685302,1.0000105696363606,7.4401975604975,"[0.18722934894543244, 0.47267737274748517, 0.48495470710456273, 0.4082213673728281, 0.3100026925162078, 0.2608933550878977, 0.2885173573913221, 0.21792268483812627, 0.14118934510639167, 0.11970400998150599, 0.07980267332100399, 0.05217867101757953, 0.03683200307123261, 0.009208000767808153]","[0.0, 0.7653310459172755, 0.5710930147408737, 0.29550743204614977, 0.028222619914519922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1359274709992898, 0.4466188332833808, 0.7184737752819604, 0.44446125437863016, 0.23301852171306825, 0.09493347180902781, 0.06904252495202022, 0.015103052333254423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.04057107542874882, 0.3337893023910698, 0.7026172608342409, 0.6067219916390164, 0.15859602213056356, 0.0018441397922158553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.11112073808646418, 0.6766755393921998, 0.7098459089702488, 0.1608762924535377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1353,aircraft,1006,1948,5844,triangles,"[[-0.4844256586, -0.2461702455, -0.1796496913], [0.5155743414, 0.2647197064, 0.2557618126]]","[1.426350408321817e-11, -5.6644740393988096e-12, 7.902099992247827e-12]",1.2044051314573698,1.1650880945983224,0.1467048011699716,0.06363191966604634,3.4536145809378285,1.0906742126294733,10.255990358064448,"[0.3765785072842724, 0.458856164337979, 0.4556916390666826, 0.39556565891205087, 0.30379442604445506, 0.2405039206185269, 0.19936509209167363, 0.14873268775093113, 0.16455531410741314, 0.14556816247963472, 0.08544218232500299, 0.10759385922407783, 0.06329050542592814, 0.01898715162777844]","[0.28908760453684573, 0.8510016358553396, 0.392075063653097, 0.15719138496690985, 0.11744183934309357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26236376610102213, 0.4717944916728907, 0.6628137248867928, 0.4119571415094997, 0.28307669500373445, 0.12427757341627364, 0.059837350163391013, 0.018411492357966467, 0.006904309634237425, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.19562120969834376, 0.5787127453576003, 0.6439198152570482, 0.43607227995255793, 0.14467818633940008, 0.032603534949723956, 0.0061131628030732426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.32560992504138614, 0.8428548580498381, 0.417187716459276, 0.0966654464966615, 0.013567080210057756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1354,aircraft,1029,1986,5958,triangles,"[[-0.3246317259, -0.2542676308, -0.0922847903], [0.6753682741, 0.2455046095, 0.17318531]]","[5.473879407372115e-12, 1.1504703671951348e-12, 4.16169974271818e-14]",1.149019872033453,1.2804837227494832,0.1286896531335508,0.04814215428595649,8.009746518117392,1.0143198658407904,8.740398012900688,"[0.29286726862805607, 0.4786647831340271, 0.4156825748269183, 0.3747441394272975, 0.34010392485838764, 0.34010392485838764, 0.2046921769981037, 0.19524484575203738, 0.16375374159848294, 0.12281530619886222, 0.11651708536815134, 0.05983309789175339, 0.03778932498426529, 0.006298220830710883]","[0.49537424766225624, 0.8440916456876603, 0.14013876743076986, 0.0, 0.14991589073989334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2853830434459577, 0.7925025523031631, 0.4660572004477151, 0.13961184859226708, 0.11292134812609837, 0.1929928495246045, 0.06159346261423547, 0.0020531154204745158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.267428378793454, 0.7330231102180286, 0.5560201544698432, 0.2770481046493336, 0.0692620261623334, 0.02116339688293521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4213012854992866, 0.8524383986755993, 0.30327135337497285, 0.06229357528783226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1355,aircraft,1036,1726,5178,triangles,"[[-0.4511931287, -0.229989005, -0.1734891105], [0.5488068713, 0.2271607228, 0.2491894046]]","[-1.787573953604195e-11, -6.685099708672725e-12, -9.42185173474709e-12]",1.177982597814906,0.7739294238115674,0.11637095050862463,0.05337198461972183,1.4388813946917605,1.069986169442252,14.344047996482818,"[0.3725034799520142, 0.4848967713168461, 0.43993945477091334, 0.3114899789253912, 0.33396863719835757, 0.2504764778987682, 0.21194163514511155, 0.19909668756055934, 0.15413937101462657, 0.1605618448069027, 0.1316607127416602, 0.07385844861117524, 0.06101350102662302, 0.02568989516910443]","[0.18535498079165194, 0.8140332146107601, 0.3496903245863124, 0.1738897242478384, 0.38790784639902415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.34180349892224554, 0.46746654999660053, 0.6232887333288007, 0.30159132257845195, 0.3166708887073746, 0.24378631908424866, 0.1482824002677389, 0.0578050034942033, 0.0125663051074355, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1375046378086005, 0.5711731108972636, 0.5648267429984052, 0.5182867117401097, 0.2496238040217671, 0.06981004688744334, 0.004230911932572324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3771298949955503, 0.7779442761502413, 0.4700459560814105, 0.1767227044182047, 0.020040719057734555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1356,aircraft,1047,1696,5088,triangles,"[[-0.4988779366, -0.4441436154, -0.4304322938], [0.5011220634, 0.4568516219, 0.3372426203]]","[1.225168766156229e-11, 9.59838773314887e-12, 1.2732358959186315e-12]",1.5495538684975512,2.0347054568655714,0.16369552965229617,0.06853312074840799,15.858103904594412,1.2128381986477998,66.23128007472106,"[0.3728841101004669, 0.5182457123430217, 0.43924484155902455, 0.35392390111230754, 0.32232355279870867, 0.21488236853247245, 0.1674818460620741, 0.1674818460620741, 0.113761253928956, 0.12956142808575544, 0.13272146291711534, 0.10428114943487633, 0.09480104494079666, 0.028440313482239]","[0.29375468000603217, 0.2836252082816862, 0.7495809076015992, 0.23297784965995652, 0.46595569931991304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.18067503085299255, 0.33844759300631, 0.48349656143758574, 0.5598381237698361, 0.47840712394876905, 0.20866693704148437, 0.15777256215331745, 0.08143099982106707, 0.03562606242171684, 0.020357749955266766, 0.0, 0.0, 0.0, 0.0]","[0.14712838062296935, 0.397706403871464, 0.620697855753152, 0.5126504512331588, 0.37931535629359286, 0.15402502346467103, 0.06436866652254909, 0.018391047577871168, 0.004597761894467792, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2670992923307846, 0.7892353283064474, 0.5376450271432567, 0.12924159306328287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1357,aircraft,1046,1665,4995,triangles,"[[-0.4368421463, -0.2112922205, -0.04878156], [0.5631578537, 0.208573773, 0.1005071521]]","[1.830309315314545e-11, 6.549181823574155e-12, -4.3327949999766085e-12]",1.094794305821061,0.6996130078800079,0.06220936966139053,0.02733982605166009,4.050697011157802,1.015272983670054,64.15644568654801,"[0.48159269532688787, 0.5906325508725984, 0.36043730027609844, 0.30591737250324325, 0.26351298423546693, 0.11812651017451967, 0.1393287043084078, 0.14235758918467753, 0.12721316480332887, 0.13629981943213806, 0.12418427992705913, 0.11812651017451967, 0.08480877653555258, 0.036346618515236816]","[0.5688097126439526, 0.6010826041414818, 0.5062809853674897, 0.15127917889466824, 0.1896032375479842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.33650371177682387, 0.5865446642776583, 0.5888814956094417, 0.33884054310860734, 0.2290094705147829, 0.14722037390236042, 0.07711543394885546, 0.032715638644968986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24113218939574424, 0.7404846760971674, 0.5715022756544804, 0.24303086805240365, 0.08733921820633256, 0.015189429253275228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5524168713314178, 0.8106287233701825, 0.19405011910792014, 0.007824601576932265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1358,aircraft,1196,1989,5967,triangles,"[[-0.4157551456, -0.2262029124, -0.1076010501], [0.5842448544, 0.2282346273, 0.1430400593]]","[-1.8615220832977478e-11, -2.429301135280879e-12, 3.529830519247517e-12]",1.1266474351854052,0.6868381765040299,0.09855235216736712,0.037865862932523614,1.9980906574153843,1.0173592017194808,11.554739127576484,"[0.45200686611800966, 0.5025810609284164, 0.3982717841319526, 0.31608871756504175, 0.2686754099302855, 0.2844798458085376, 0.1833314561877242, 0.1643661331338217, 0.1422399229042688, 0.15488347160687047, 0.11695282549906544, 0.08534395374256128, 0.0727004050399596, 0.018965323053902503]","[0.45752875522714986, 0.7730022114523217, 0.41509665292785775, 0.07748470854653344, 0.12176168485883827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.41687435227217534, 0.5536267852926773, 0.6396484770313802, 0.26468212842677796, 0.12792969540627602, 0.14998653944184087, 0.03749663486046022, 0.015439790824895383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.46751205184324873, 0.6146171371215123, 0.5521478543321128, 0.3063009994835078, 0.07052983540738667, 0.004030276308993524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6637515797760671, 0.6989505271884343, 0.26147789506329916, 0.050284210589096, 0.0016761403529698665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1359,aircraft,1026,2032,6096,triangles,"[[-0.496497092, -0.2335941864, -0.1917172026], [0.503502908, 0.2441464464, 0.2120264194]]","[-8.230195168899482e-12, -1.0240180187016482e-11, 5.563150428750607e-12]",1.1795105020871257,1.063080343664505,0.16702404999227333,0.08233688369980033,1.5669568579678035,1.0454000830158205,7.37963950410101,"[0.32380652423641504, 0.43383786742354635, 0.4778504046983989, 0.3583878035237992, 0.3521002981988202, 0.3143752662489466, 0.19176891241185745, 0.13832511714953652, 0.1603313857869628, 0.16661889111194172, 0.1037438378621524, 0.07230631123725773, 0.04401253727485253, 0.006287505324978933]","[0.10366922413319687, 0.7386432219490277, 0.5998005110563533, 0.21474339284733637, 0.19437979524974414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1926975580556682, 0.46999404403821515, 0.6344919594515904, 0.48174389513917054, 0.26789660510178265, 0.155098034532611, 0.10104871946821627, 0.032899583082675064, 0.014099821321146455, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.08837778014632013, 0.47555662650162733, 0.6459994882123876, 0.4860777908047607, 0.32826032625776047, 0.06733545154005344, 0.012625397163760018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.22820096329182782, 0.7570476401268573, 0.5723135269858539, 0.21371201324155303, 0.03984461263825565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1360,aircraft,952,1332,3996,triangles,"[[-0.5511841625, -0.2215888446, -0.1390911903], [0.4488158375, 0.2241790762, 0.1452260806]]","[1.3205799629398122e-11, 2.45076626336294e-11, 4.595375028535963e-12]",1.1311699031296665,1.0703036999487392,0.0869547528840869,0.03732406408915827,7.781993322552669,1.040180464861573,15.81097034239875,"[0.4315412220996863, 0.508259661584075, 0.4027718072930406, 0.31326696122792047, 0.26531793655017755, 0.278104343130909, 0.18859949706578885, 0.15983008225914308, 0.16941988719469167, 0.14704367567841164, 0.13425726909768018, 0.12147086251694875, 0.047949024677742924, 0.028769414806645754]","[0.7522151946974628, 0.5596190337362766, 0.31614841516270176, 0.13445392368988465, 0.05450834744184513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3993439600823433, 0.727600513657882, 0.45370491799931145, 0.2864404321009478, 0.14217481301360912, 0.0501793457695091, 0.02090806073729546, 0.006272418221188638, 0.004181612147459092, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.277461386571476, 0.7793660603695599, 0.5443191532739784, 0.1360797883184946, 0.02827631965059628, 0.0, 0.0017672699781622675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.550911124439561, 0.8114559867101228, 0.1946238730213834, 0.01255637890460538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1361,aircraft,1038,2008,6024,triangles,"[[-0.0760556716, -0.4412878833, -0.434716309], [0.1118098568, 0.5587121167, 0.4004535039]]","[-2.275081907104498e-12, 8.164683762181092e-12, 6.432016221033621e-12]",1.3163594012048656,1.1838635276168796,0.12860064005906016,0.05318591396848178,5.186319840680044,1.0382830771353166,52.605257213208276,"[0.3810776476173154, 0.4675406432951936, 0.47714764281495786, 0.29781698511269183, 0.3266379836719846, 0.2721983197266538, 0.19854465674179456, 0.13449799327669953, 0.12809332693019004, 0.15371199231622804, 0.12809332693019004, 0.1312956601034448, 0.08646299567787827, 0.019213999039528504]","[0.16401802702431503, 0.5426769289199559, 0.46573020019249944, 0.6479724524417384, 0.20451630530192366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.19495613980226176, 0.4399010333999752, 0.5273813525420158, 0.5348796656113335, 0.3424229634988443, 0.24994376897725865, 0.14246794831703744, 0.06498537993408725, 0.0024994376897725865, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1147681977516045, 0.47010819463638, 0.6003259574699312, 0.5495631007721061, 0.2979558980089732, 0.10593987484763492, 0.05738409887580225, 0.01103540362996197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23047713790067056, 0.7738648425861931, 0.5820809468148322, 0.09589194788568046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1362,aircraft,1011,1371,4113,triangles,"[[-0.4664653224, -0.3774792071, -0.0805554044], [0.5335346776, 0.3314093859, 0.1229395915]]","[-1.1965133036866629e-11, -2.864432990976799e-12, -3.015961580549549e-12]",1.2425511058471037,1.0404105659138527,0.11559375218609426,0.0507413261358195,3.867570703289702,1.0179538617757269,46.777584256886705,"[0.4402465201095932, 0.4402465201095932, 0.40763566676814184, 0.3815469840949808, 0.25436465606332054, 0.25436465606332054, 0.20870946138528862, 0.19892620538285322, 0.1304434133658054, 0.1597931813731116, 0.14674884003653108, 0.1304434133658054, 0.07826604801948324, 0.029349768007306213]","[0.22045814716492693, 0.593232832371076, 0.6633786064690074, 0.36475802530924273, 0.1623373629123553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.16598243921293152, 0.4762974342631948, 0.5701135955574604, 0.5220027436116832, 0.30550390985568554, 0.19484895038039787, 0.12268267246173199, 0.04089422415391066, 0.007216627791866588, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09824082306261206, 0.5125608159788455, 0.649243700239871, 0.47839009491358914, 0.25628040798942275, 0.1025121631957691, 0.032035050998677844, 0.006407010199735569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2173020106948515, 0.8354055077824291, 0.5022090913836568, 0.05150862475729813, 0.003219289047331133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1363,aircraft,1062,1843,5529,triangles,"[[-0.5156943585, -0.3745344741, -0.1217538295], [0.4843056415, 0.3803939207, 0.1589521821]]","[-1.61263377299451e-11, 5.418903527286546e-12, -8.357529815126427e-13]",1.284022097248986,1.5330696674082551,0.1816740109625447,0.0769203492102073,5.3845672454533435,1.0534200458749847,23.890153870931428,"[0.3393048895265639, 0.4915164287534337, 0.46297676514839564, 0.32662059459099146, 0.35833133192992267, 0.23465945630809093, 0.183922276565801, 0.183922276565801, 0.1522115392268698, 0.11415865442015236, 0.14269831802519042, 0.10464543321847299, 0.05707932721007618, 0.019026442403358726]","[0.3630450213688865, 0.585488791687395, 0.6064740530381977, 0.3420597600180838, 0.2014585089677058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1604773666522101, 0.4932319063281163, 0.5286313254425744, 0.5404311318140604, 0.34455434604739227, 0.18407697939518217, 0.08023868332610505, 0.01651972892008045, 0.011799806371486036, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0873908296518114, 0.4972954353995935, 0.6616734245065721, 0.49105323328160694, 0.24552661664080347, 0.0728256913765095, 0.022888074432617273, 0.002080734039328843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2159907675930137, 0.7857301939210419, 0.5646372822116579, 0.13095503232017366, 0.0034014294109136014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1364,aircraft,1027,1152,3456,triangles,"[[-0.4750763575, -0.2341985625, -0.1839116067], [0.5249236425, 0.4143440322, 0.2575683187]]","[-4.283126450652904e-12, -1.4439214060484676e-12, -5.767959844940469e-12]",1.2710279389814365,0.8756847426661348,0.1751345229770794,0.06973997972926499,1.2207517110853465,1.079223966954954,14.598297234822924,"[0.42887082099742746, 0.3200528514906175, 0.4160687069378028, 0.4128681784228966, 0.36806077921421015, 0.256042281192494, 0.26244333822230637, 0.19203171089437052, 0.18563065386455815, 0.1152190265366223, 0.08001321287265438, 0.0640105702981235, 0.05760951326831115, 0.04160687069378028]","[0.10372042267761798, 0.538975767842622, 0.7779031700821349, 0.231518800619683, 0.20003224373540612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25350473003957025, 0.24677451596772326, 0.5473907445102225, 0.6819950259471624, 0.30061622854249925, 0.12114385329324596, 0.06730214071846997, 0.02243404690615666, 0.002243404690615666, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23425481277074445, 0.3948866843849692, 0.5198225845293662, 0.6447584846737633, 0.28779876997548604, 0.1427838858793109, 0.0066929946505926985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4596404471887021, 0.7072834636332274, 0.5009142832627896, 0.1932365961650462, 0.01500866766330456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
